folder,filename,stt_transcription,llm_response,timestamp,tts_file_path,reference_text,wer_score,cer_score
A,2360_audio10.wav,Apa perbedaan Umrah dan Hajj secara detail dalam Islam?,"Basically, the main differences are: 1. **Status**: Umrah is *minor pilgrimage*, whereas Hajj is *Rukun Islam* (obligatory) for those who are *capable*. 2. **Timing**: Umrah can be done *anytime* during the year. Hajj is *specific*, only in the month of *Dhul Hijjah*. 3. **Rituals**: Umrah focus on *Tawaf, Sa'i,* and *Tahallul*. Hajj is more complex, adding *Wukuf* in Arafah (the core of Hajj), *Muzdalifah,* and *Mina*. Simple as that, *insyaAllah*!",2026-05-20T22:19:11.882574,data/results_tts/res_2360_audio10.wav,Apa perbedaan umrah dan hajj secara detail dalam Islam,0.1111,0.0185
A,2360_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim?,"Karena itu *fardhu* (obligatory) based on Allah's command in the Quran, supaya kita reach a level of *taqwa* (piety). It's for spiritual cleansing and discipline, *insyaAllah*.",2026-05-20T22:19:35.269821,data/results_tts/res_2360_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim,0.125,0.0213
A,2360_audio14.wav,How to prepare dokumen umbroh dari Indonesia dengan benar,"Prepare these documents, *ya akhi/ukhti*: 1. **Passport**: Valid min. 6 months. 2. **Visa**: Process via agent/Nusuk app. *Biidznillah* smooth. 3. **Vaccine**: Meningitis is a must for *Afiyah*. 4. **Photos**: Background putih, size 4x6. 5. **ID**: Scan KTP & KK. *Barakallah* in your journey! 🕋✨",2026-05-20T22:20:07.726547,data/results_tts/res_2360_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,0.1111,0.0357
A,2362_audio01.wav,"Aku mau book flag kejada minggu depan, bisa bantu schedule?","Ahlan! Bisa, I'll check the slots for next week. InshaAllah available, ya! 🕋✨",2026-05-20T22:20:26.819643,data/results_tts/res_2362_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.2727,0.1094
A,2362_audio02.wav,Aku butuh travel umrah simpel tapi inklud madina visit.,"Siap! I'll find you a *budget package* yang simple but complete, inclusive of *Ziarah* in Madinah. InsyaAllah, *mubarak* and affordable.  Mau *departure date* kapan?",2026-05-20T22:20:54.432644,data/results_tts/res_2362_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.4444,0.1071
A,2362_audio03.wav,Can you help aku renc transport dari Jeddah ke Madina tomorrow?,"Sure, *InshaAllah* I can help! Options-nya: Haramain High Speed Railway (fastest) or Taxi/Bus. Mana yang you prefer, *ya akhi/ukhti*?",2026-05-20T22:21:16.867343,data/results_tts/res_2362_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.2727,0.1061
A,2362_audio04.wav,Explan step by step cara apply visa Saudi dengan benar.,"Ahlan! Here is the simple step-by-step apply *visa Saudi*: 1. **Check Visa Type**: Pilih Tourist e-Visa or Umrah visa via `ksavisa.sa` or `nusuk.sa`. 2. **Prepare Docs**: Paspor valid (min 6 months) & photo background putih. *Kullu shay* must be ready. 3. **Fill Form**: Isi data diri carefully. Don't make mistakes, *ya akhi/ukhti*. 4. **Payment**: Bayar fee via credit card/online payment. 5. **Wait & Download**: Once approved, e-visa will be sent to your email. *Alhamdulillah*, done!",2026-05-20T22:21:44.877994,data/results_tts/res_2362_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.2,0.0364
A,2362_audio05.wav,"Ya Aki, Uridu Buk Flag Ilah Jeddah al-Uzbu Al-Kadim. Hal bisa bantu Ajida Afdal schedule warih latan Mubashirah.","Na'am, ya akhi! I can help you find the best direct flight ke Jeddah for next week. InshaAllah, I'll check the schedule.  Departure city-nya dari mana?",2026-05-20T22:22:07.525453,data/results_tts/res_2362_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.5556,0.1293
A,2362_audio06.wav,Urdu Rains Transport Minjita Ilam Madinah Gadan,"Afwan, I'm not sure what you mean. Bisa repeat again? What transport are you looking for in Madinah? Syukran!",2026-05-20T22:22:28.770100,data/results_tts/res_2362_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.75,0.2453
A,2362_audio07.wav,"Book flight kejada lalu lanjar ke Manina, schedule terbaik kapan?","Ahlan! For Jeddah to Madinah, best schedule-nya early morning biar *fresh*. Check availability now, InshaAllah smooth!",2026-05-20T22:22:52.834001,data/results_tts/res_2362_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.4545,0.1324
A,2362_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim?,"Karena it's a command from Allah in the Quran, *fardhu* for every healthy adult Muslim. The main goal is to achieve *Taqwa* (piety) and cleanse our soul. *Barakallahu feek!*",2026-05-20T22:23:11.336897,data/results_tts/res_2362_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim,0.125,0.0213
A,2362_audio15.wav,tolong buat checklist persiapan umrah termasuk barang wajib di bawah,"Ready ya, here is your Umrah Checklist! *Bismillah*. **1. Documents (أوراق - Awraq):** * Passport & Visa. * Vaccine certificate. * Ticket & Hotel vouchers. **2. Outfits (ملابس - Malabis):** * Ihram set (for men) / Gamis & Hijab (for women). * Innerwear (singlet/leggings). * Comfortable shoes & sandals. * Socks (kaos kaki). **3. Toiletries & Health (صحة - Sihhah):** * Unscented soap/deodorant (fragrance-free for Ihram). * Skincare & Sunblock. * Personal meds & Vitamins. **4. Tech & Finance:** * Powerbank & Universal adapter. * Saudi Riyal (SAR) cash & Debit card. * Roaming/Local SIM card. **5. Spiritual Tools:** * Travel prayer mat (Sajadah). * Pocket Al-Qur'an & Dua book. *Safe flight and Umrah Maqbulah, inshaAllah!* 🕋✨",2026-05-20T22:23:44.377829,data/results_tts/res_2362_audio15.wav,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,0.2222,0.0303
A,2362_audio17.wav,Nurut kamu belajar bahasa Arab itu susah nggak untuk umum lah.,"*Laa*, nggak susah kok! *It's actually manageable* kalau niatnya strong. *Sahl* banget if you start from basic phrases. *InsyaAllah*, you can do it!",2026-05-20T22:24:09.735202,data/results_tts/res_2362_audio17.wav,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,0.4,0.1695
A,2362_audio20.wav,"Translate ke English, aku mau pergi ke Mekah yang berdepan","""I want to go to Makkah soon."" InshaAllah, semoga lancar your journey! 🕋✨",2026-05-20T22:24:36.279106,data/results_tts/res_2362_audio20.wav,Translate ke English: aku mau pergi ke Makkah minggu depan,0.4,0.1552
A,2363_audio01.wav,Aku mau book flight ke Jedah yang kedepan. Bisa bantu schedule.,"Bisa banget! *InshaAllah*, I can help you. Mau *schedule* tanggal berapa? *Tafaddal*, please let me know!",2026-05-20T22:24:57.036606,data/results_tts/res_2363_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.3636,0.125
A,2363_audio02.wav,"Aku butuh travel umrah simple, tapi inklud madina visit.","*Siap, I got you!* Ada paket *basic* yang *include* ziarah Madinah. *Tafaddal*, mau cek *itinerary*-nya?",2026-05-20T22:25:17.673896,data/results_tts/res_2363_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.4444,0.0893
A,2363_audio03.wav,Can you help aku arrange transport dari Jedah ke Madina tomorrow?,"Akid! I can help you arrange itu. InshaAllah, aku carikan transport for tomorrow. Private car atau shuttle, ya?",2026-05-20T22:25:34.102983,data/results_tts/res_2363_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.2727,0.0455
A,2363_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Assalamu'alaikum! Here is the simple guide for your visa to *Al-Mamlaka Al-Arabiya Al-Saudiyah*: 1. **Passport Check:** Ensure your passport is valid for at least 6 months. *Pastikan paspor masih berlaku.* 2. **Portal Access:** Visit `visa.visitsaudi.com` or use the *Nusuk* app. *Kunjungi website resminya.* 3. **Registration:** Create an account & fill in your *personal details* carefully. *Isi data diri dengan teliti.* 4. **Upload Documents:** Upload a recent photo and your passport scan. *Upload dokumen yang required.* 5. **Payment:** Pay the visa fee via credit card or online payment. *Selesaikan pembayaran.* 6. **Approval:** Wait for the email confirmation and download your e-Visa. *Tunggu approval, then download PDF-nya.* *Barakallahu feek!* Safe trip! 🕋✈️",2026-05-20T22:26:05.160762,data/results_tts/res_2363_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
A,2363_audio05.wav,"Ya akhir, uridu book flight ilah jadah al-Usbu al-Gidam hal bisa bantu Ajida Afdal schedule warihan muqashira","Na'am, can do! Tolong share detail dates-nya ya, so I can find afdal schedule with cheap price. InshaAllah we find the best deal for you! ✈️🕋",2026-05-20T22:26:30.257733,data/results_tts/res_2363_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.5,0.1552
A,2363_audio06.wav,Uridu orange transport minjiddah ilah Madina Gadan,"Noted! Orange transport min Jeddah to Madinah gadan, ya? Let me check availability. Sabran, ya!",2026-05-20T22:26:51.020787,data/results_tts/res_2363_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.75,0.1321
A,2363_audio07.wav,"Book flag kejada, lanjut ke Madina, schedule terbaik kapan?","Ahlan! Suggestion-ku: Jeddah $\rightarrow$ Makkah (Umrah first), then Madinah for *tumaninah*.  Best schedule? Now until early Rajab biar avoid *ziham* (crowds). *Insya Allah* smooth!",2026-05-20T22:27:19.906961,data/results_tts/res_2363_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.5455,0.2059
A,2363_audio10.wav,Apa perbedaan Umroh dan Hajj secara detail dalam Islam?,"Main difference-nya ada di *timing* and *law*: 1. **Hajj (الحج):** *Mandatory* (Fard/فرض) bagi yang mampu. Performed only during *specific dates* (Dzulhijjah). Rituals are more *complex* (includes Arafat, Muzdalifah, Mina). 2. **Umrah (العمرة):** *Optional/Sunnah* (سنة). Can be done *anytime* throughout the year. More *simple* (only Tawaf, Sa'i, and Tahallul). Simply put: Hajj is *once in a lifetime* obligation, Umrah is a *flexible* spiritual journey.",2026-05-20T22:27:45.728927,data/results_tts/res_2363_audio10.wav,Apa perbedaan umrah dan hajj secara detail dalam Islam,0.2222,0.037
A,2363_audio11.wav,Rapat fasting di Ramadan itu wajib bagi muslim.,"Na'am, correct! Fasting during Ramadan is indeed wajib, itu fardhu for every Muslim. ✨",2026-05-20T22:28:07.595282,data/results_tts/res_2363_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim,0.25,0.1064
A,2363_audio14.wav,atau to prepare dokumen umrah dari Indonesia dengan benar.,"Bismillah, keep it simple! Berikut checklist-nya: 1. **Passport**: Valid minimal 6 months. 2. **Umrah Visa**: Make sure it's issued. 3. **Vaccination Certificate**: Buku Kuning (Meningitis). 4. **Photos**: Background putih, size 4x6. 5. **Flight & Hotel Vouchers**: Print it out for safety. Pastikan semua *sah* and complete. *Barakallahu feek!*",2026-05-20T22:28:37.820539,data/results_tts/res_2363_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,0.2222,0.0893
A,2364_audio01.wav,Aku mau book fly kejada minggu depan. Bisa bantu schedule?,"Ahlan! Sure, can do. Spill departure city & date-nya ya. InshaAllah, I'll check the best schedule for you! ✈️🕋",2026-05-20T22:29:12.987777,data/results_tts/res_2364_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.3636,0.1406
A,2364_audio02.wav,Aku butuh travel umrah simple tapi include Madhuna Visik.,"Ahlan! I got you. Ada beberapa simple packages yang include Madinah Visit. Let's check the options, Insya Allah berkah! 🕋✨",2026-05-20T22:29:36.696207,data/results_tts/res_2364_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.2222,0.0893
A,2364_audio03.wav,Bisa bantu aku menghubungi transport dari Jedah ke Madina esok?,"Bisa, *akhi/ukhti*! I can arrange the transport. *Insha Allah*, I'll handle the booking for tomorrow. *Tafaddal*, please send me your details.",2026-05-20T22:30:24.791096,data/results_tts/res_2364_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.6364,0.4545
A,2364_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Here is the step-by-step guide, *bi-idznillah*: 1. **Choose Visa Type**: Tentukan mau *Tourist Visa* (e-visa) or *Umrah Visa*. 2. **Prepare Documents**: Siapkan passport (valid min. 6 months) & digital photo.  3. **Visit Portal**: Go to the official website (visitsaudi.com) or use a trusted *agent*. 4. **Fill Application**: Isi data diri accurately. *Tawakkal* and double-check everything. 5. **Payment**: Pay the fee via credit card or available methods. 6. **E-Visa Issued**: Wait for the email confirmation. *Alhamdulillah*, your visa is ready! *Safe travels, Fi Amanillah!* 🕋✈️",2026-05-20T22:30:56.019376,data/results_tts/res_2364_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
A,2364_audio05.wav,"Ya Aki, urdu book flight ilah jeddah al-Uzbu al-Kodim. Hal bisa bantu Ajida Afdal schedule warih latar Mubash Hiroh.","Na'am, I can help! Tolong share departure date & budget-nya. Let's find the *afdal* schedule for your flight to Jeddah. Ready, ya?",2026-05-20T22:31:27.438456,data/results_tts/res_2364_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.5556,0.1379
A,2364_audio06.wav,Uridu Range Transport Minjedah ilama Dina Gwadan,"Options available, ya! Bisa use Haramain High Speed Railway (fastest), private taxi, or bus. Ayuz which one?",2026-05-20T22:31:48.428939,data/results_tts/res_2364_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.75,0.1509
A,2364_audio12.wav,Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?,"Sekarang more flexible! Bisa apply via **Tourist Visa (e-visa)** online if eligible, or conventional **Umrah Visa** via agent PPIU. Don't forget check the *Nusuk app* for permits. *Barakallahu feek!*",2026-05-20T22:32:10.464859,data/results_tts/res_2364_audio12.wav,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,0.2222,0.0317
A,2364_audio13.wav,jelaskan step by step cara booking flight ke Jeddah secara online,"*Afwan*, here is the step-by-step booking flight to Jeddah: 1. **Choose Platform**: Open airline app or travel agent (Traveloka/Tiket.com). *Bismillah* start searching! 2. **Input Route**: Set departure city $\rightarrow$ Jeddah (JED). 3. **Pick Date**: Select flight schedule yang paling *affordable* & fit your time. 4. **Passenger Data**: Fill in your details. Make sure passport data-nya *correct* ya. 5. **Payment**: Proceed to payment. Bayar segera before *seat* habis. 6. **Get E-ticket**: Check your email. *Alhamdulillah*, you're ready to fly!",2026-05-20T22:32:37.846878,data/results_tts/res_2364_audio13.wav,Jelaskan step by step cara booking flight ke Jeddah secara online,0.0,0.0
A,2364_audio14.wav,How to prepare Dokumen Umrah dari Indonesia dengan benar?,"Assalamu'alaikum! Here's your checklist for *al-watha'iq* (documents): 1. **Passport**: Valid min. 6 months. 2. **Visa Umrah**: Process via travel agent/provider. 3. **Vaccine Meningitis**: Must have ICV, *daruri* (essential) banget! 4. **Pas Foto**: Background white, latest. 5. **Booking Confirmation**: Hotel & flight tickets. Keep everything organized in one folder. *Barakallahu fik!*",2026-05-20T22:33:05.730911,data/results_tts/res_2364_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,0.1111,0.0179
A,2364_audio17.wav,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?","Nggak kok! It's a bit challenging at first, tapi *sahl* (easy) kok if you keep practicing. *InshaAllah*, slowly but surely pasti bisa!",2026-05-20T22:33:21.606925,data/results_tts/res_2364_audio17.wav,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,0.2,0.0339
A,2366_audio01.wav,aku mau book flight kecedah minggu depan bisa bantu schedule,"Ahlan! Sure, *ana bisa* help you check the flight schedule ke Jeddah for next week. *Tafaddal*, share your departure city and preferred date ya! Jazakumullah.",2026-05-20T22:33:39.794087,data/results_tts/res_2366_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.3636,0.0781
A,2366_audio02.wav,Aku butuh travel umrah simpel tapi inkut Medina Visit,"Ahlan! I can help you find a ""Budget Package"" yang include Ziarah Madinah. Want me to check the best options for you?",2026-05-20T22:34:03.695117,data/results_tts/res_2366_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.3333,0.1429
